chpatno,slokano,sentno,Word,Sandhied Word,Hindi Meaning,English Meaning
13,074,1,,मनुष्यवपुरारुरुहुर्गजेन्द्रान्,मनुष्य-शरीर_पर,-
13,074,1,,कृत्वा,करके,-
13,074,1,,-,गजेन्द्रों_पर,-
13,074,1,,-,चढीं,-
13,074,2,,बहुधा,कई_प्रकार_से,-
13,074,2,,मदवारिधाराः,कस्तूरी-जल-धाराओं_ने,-
13,074,2,,क्षरत्सु,टपकाते_हुए,-
13,074,2,,तेषु,उनमें,-
13,074,2,,ते,तुम्हारे,-
13,074,2,,शैलाधिरोहणसुखान्युपलेभिरे,पर्वत-अधिरोहण-सुख_को,-
13,074,2,,-,उप_लभ्1_अप्_स्क्या,-
13,075,1,,सानुप्लवः,चोटी-छोटी_नौका,-
13,075,1,,प्रभुरपि,प्रभु,-
13,075,1,,-,भी,-
13,075,1,,क्षणदाचराणां,क्षणदा-चरों_के,-
13,075,1,,भेजे,ध्_भज्1_अप्_स्क्या,-
13,075,1,,रथान्दशरथप्रभवानुशिष्टः,रथ,-
13,075,1,,-,दशरथ-मूल-अनु_शास्1या_हुआ,-
13,075,1,,(-),सज्जन,-
13,075,2,,मायाविकल्परचितैरपि,रचित-रचित,-
13,075,2,,-,भी,-
13,075,2,,ये,जिनके,-
13,075,2,,तदीयैर्न,उसकियों_के_द्वारा,-
13,075,2,,-,नहीं,-
13,075,2,,स्यन्दनैस्तुलितकृत्रिमभक्तिशोभाः,रथों_से,-
13,075,2,,-,तौला_हुवा,-
13,075,2,,(-),होता_है,-
13,076,1,,भूयस्ततो,-,Again
13,076,1,,-,-,after that
13,076,1,,रघुपतिर्विलसत्पताकमध्यास्त,-,Raghupati (SriRama)
13,076,1,,-,-,shining banner
13,076,1,,-,-,climbed
13,076,1,,कामगति,-,moving on one's own accord
13,076,1,,सावरजो,-,with younger brother(s)
13,076,1,,(-),सज्जन,-
13,076,1,,विमानम्,-,aircraft (pushpaka aircaft)
13,076,1,,दोषातनं,-,evening (dark)
13,076,1,,बुधबृहस्पतियोगदृश्यस्तारापतिस्तरलविद्युदिवाभ्रवृन्दम् ,-,with the coming together of Budha and Brihaspati
13,076,1,,-,-,king of stars (Moon)
13,076,1,,-,-,lightning
13,076,1,,-,-,like
13,076,1,,-,-,group of clouds
13,076,1,,(-),-,climbed
13,077,1,,तत्रेश्वरेण,जैसे,There (in the aircraft)
13,077,1,,-,ईश्वर_से,by Bhagavan
13,077,1,,जगताम्,विश्व_के,of the Universe
13,077,1,,प्रलयादिवोर्वीं,संहार_से,from the deluge
13,077,1,,-,इव,like
13,077,1,,-,भूमि,the earth
13,077,1,,(-),प्रति-,rescued
13,077,1,,वर्षात्ययेन,वृद्धि_से,at the end of Rainy season
13,077,1,,रुचमभ्रघनादिवेन्दोः,प्रकाश_को,shine
13,077,1,,-,अभ्र-दृढ़,from thick clouds
13,077,1,,-,इव,like
13,077,1,,-,चन्द्रमा_से,Moon's
13,077,1,,(-),प्रति-,rescued
13,077,1,,रामेण,राम_से,from SriRama
13,077,1,,मैथिलसुताम्,मैथिल-पुत्री,"Sita, daughter of MithilA"
13,077,1,,दशकण्ठकृच्छ्रात्प्रत्युद्धृतां,दश-गला-कष्_से,from the clutches of the ten headed Ravana
13,077,1,,-,प्रति-,rescued
13,077,1,,धृतिमतीं,लेना,courageous
13,077,1,,भरतो,भरत_ने,Bharata
13,077,1,,ववन्दे,स्तुति_की,Bowed down
13,078,1,,लङ्केश्वरप्रणतिभङ्गदृढव्रतं,लङ्केश्वर-प्रणति-भङ्ग-दृढ-व्रत,-
13,078,1,,तद्वन्द्यं ,उस,-
13,078,1,,-,-,-
13,078,1,,युगं,युग_की,-
13,078,1,,चरणयोर्जनकात्मजायाः ,चरणों_के,-
13,078,1,,-,सीता_से,-
13,078,1,,ज्येष्ठानुवृत्तिजटिलं ,ज्येष्ठ-अनुवृत्ति-जटिल,-
13,078,1,,च,और,-
13,078,1,,शिरोऽस्य ,शिर,-
13,078,1,,-,इसका,-
13,078,1,,साधोरन्योन्यपावनमभूदुभयं ,साधु,-
13,078,1,,-,पावन,-
13,078,1,,-,हुआ,-
13,078,1,,-,-,-
13,078,1,,समेत्य ,साथ_जा_कर,-
13,079,1,,-,आर्य,-
13,079,1,,काकुत्स्थः,ककुत्स्थवंशी,-
13,079,1,,प्रकृतिपुरःसरेण,प्रकृति-पुरःसर,-
13,079,1,,स्तिमितजवेन,वेग,-
13,079,1,,पुष्पकेण,पुष्पक_से,-
13,079,1,,क्रोशार्धं,चीख-आधा,-
13,079,1,,गत्वा,जा_कर,-
13,079,1,,शत्रुघ्नप्रतिविहितोपकार्यमार्यः,शत्रुघ्न-,-
13,079,1,,-,-,-
13,079,1,,साकेतोपवनमुदारमध्युवास,साकेत-बगीचा,-
13,079,1,,-,रहा,-
14,001,1,,-,और,-
14,001,1,,दाशरथी,दाशरथियों_ने,-
14,001,1,,-,वृक्ष_के,-
14,001,1,,छेदादिवोपघ्नतरोर्व्रतत्यौ ,छेद_से,-
14,001,1,,-,बेल,-
14,001,1,,-,जैसे,-
14,001,1,,भर्तुः,स्वामी_के,-
14,001,1,,प्रणाशादथ ,मरण_से,-
14,001,1,,शोचनीयम्,उदासी मे मलीन,-
14,001,1,,दशान्तरम्,-,-
14,001,1,,प्रपन्ने,शरण_गयीं_हुईं,-
14,001,1,,जनन्यौ,जननें,-
14,001,1,,तत्र,वहाँ,-
14,001,1,,समम्,बराबर,-
14,001,1,,अपश्यताम्,ध्_दृश्1_प्प्_स्क्या,-
14,002,1,,यथाक्रमं,यथा-क्रम,-
14,002,1,,प्रणतौ,प्रणाम_करने,-
14,002,1,,हतारी,शत्रु,-
14,002,1,,विक्रमशोभिनौ,विक्रम-शोभिन्,-
14,002,1,,तौ,वे,-
14,002,1,,उभावुभाभ्यां,दोनों,-
14,002,1,,-,दोनों_से,-
14,002,1,,-,किनारा-अन्ध_से,-
14,002,1,,विस्पष्टमस्रान्धतया,विस्पष्टम्,-
14,002,1,,न,नहीं,-
14,002,1,,दृष्टौ,-,-
14,002,1,,(किन्तु),किन्तु,-
14,002,1,,(-),दोनों,-
14,002,1,,सुतस्पर्शसुखोपलम्भात्,-,-
14,002,1,,ज्ञातौ,-,-
14,003,1,,तयोरशीतम्,उनके,-
14,003,1,,आनन्दजः,आनन्द,-
14,003,1,,शिशिरो,शीतल,-
14,003,1,,-,बाष्प_ने,-
14,003,1,,शोकजमश्रुबाष्पं,शोक_को,-
14,003,1,,-,अशीत,-
14,003,1,,-,आँसू_को,-
14,003,1,,(बिभेद),चीरा,-
14,003,1,,-,गर्म-जला_हुवे,-
14,003,1,,गङ्गासरय्वोर्जलमुष्णतप्तं,गङ्गा-वायु_के,-
14,003,1,,-,जल_को,-
14,003,1,,-,नीचे_आया_हुवा,-
14,003,1,,हिमाद्रिनिस्यन्द,वर्फ-अद्रि-,-
14,003,1,,इवावतीर्णः,जैसे,-
14,003,1,,बिभेद,चीरा,-
14,005,1,,भर्तुरलक्षणाहं,स्वामी_के,-
14,005,1,,क्लेशावहा,क्लेश-आवह,-
14,005,1,, -,अ-लक्षण_ने,-
14,005,1,,-,मैं,-
14,005,1,,सीतेति,सीता-ईति,-
14,005,1,, -,ऐसा,-
14,005,1,,स्वमुदीरयन्ती,स्वयं,-
14,005,1,,नाम,-,-
14,005,1,,-,ण्थ्ती_हुई,-
14,005,1,,स्वर्गप्रतिष्ठस्य,स्वर्ग-प्रतिष्ठे,-
14,005,1,,गुरोर्महिष्यावभक्तिभेदेन ,गुरु_की,-
14,005,1,, -,रानियों_को,-
14,005,1,, -,अ-भक्ति-भेद_से,-
14,005,1,,वधूः,बहू_ने,-
14,005,1,,ववन्दे,ध्_वद्2_अप्_स्क्या,-
14,008,1,,रक्षःकपीन्द्रैरुपपादितानि,रक्षः-बंदर-इन्द्रों_से,-
14,008,1,,सरित्समुद्रान्सरसीश्च,नदी-समुद्र_को,-
14,008,1,,-,सरसियाँ,-
14,008,1,,-,और,-
14,008,1,,गत्वा,जा_कर,-
14,008,1,,-,उपपादित,-
14,008,1,,जलानि,जल_ने,-
14,008,1,,जिष्णोर्विन्ध्यस्य,सूर्य_के,-
14,008,1,,तस्यापतन्मूर्ध्नि,उसके,-
14,008,1,,(-),मूर्ध्न_में,-
14,008,1,,(-),पत्1_प्प्_स्क्या,-
14,008,1,,-,विन्ध्य_के,-
14,008,1,,-,मूर्ध्न_में,-
14,008,1,,मेघप्रभवाः,मेघ-प्रभवे,-
14,008,1,,-,पानी,-
14,008,1,,इवापः,जैसे,-
14,008,1,,-,पत्1_प्प्_स्क्या,-
14,009,1,,-,जो,-
14,009,1,,तपस्विवेषक्रिययापि,तपस्वि-वेष-क्रिया_से,-
14,009,1,,-,भी,-
14,009,1,,सुतरां,अत्यन्त,-
14,009,1,,प्रेक्षणीयः,प्र_ईक्ष्1ना,-
14,009,1,,तावद्यः,तब_तक,-
14,009,1,,बभूव,हुआ,-
14,009,1,,तस्योदितासीत्पुनरुक्तदोषा,उसका,-
14,009,1,,-,उगा_हुआ,-
14,009,1,,राजेन्द्रनेपथ्यविधानशोभा,-,-
14,009,1,,-,पुनः-रात,-
14,009,1,,-,थे,-
14,010,1,,स मौलरक्षोहरिभिः,उसने,-
14,010,1,,ससैन्यस्तूर्यस्वनानन्दितपौरवर्गः,स-सैनिक,-
14,010,1,,-,-,-
14,010,1,,-,सज्जन,-
14,010,1,,-,मौल-रक्षः-हरियों_से,-
14,010,1,,-,साथ,-
14,010,1,,सौधोद्गतलाजवर्षामुत्तोरणामन्वयराजधानीम्,-,-
14,010,1,,-,उत्तोरणा_को,-
14,010,1,,-,-,-
14,010,1,,विवेश,अन्दर_प्रवेश_किया,-
14,012,1,,वायुवशेन,हवा-वश_से,-
14,012,1,,भिन्ना,भिन्न,-
14,012,1,,प्रासादकालागुरुधूमराजिस्तस्याः,भवन-उस_वृक्ष_की_लकड्Zई-धुआँ-धारी_ने,-
14,012,1,,वनान्निवृत्तेन,वन_से,-
14,012,1,,-,निवृत्त_से,-
14,012,1,,रघूत्तमेन,रघु-अच्छे_के_द्वारा,-
14,012,1,,स्वयं,खुद,-
14,012,1,,मुक्ता,मुक्त,-
14,012,1,,-,उसकी,-
14,012,1,,पुरो,नगर_की,-
14,012,1,,वेणिरिवाबभासे,वेणि,-
14,012,1,,-,जैसे,-
14,012,1,,-,आङ्_भास्1_अप्_स्क्या,-
14,013,1,,श्वश्रूजनानुष्ठितचारुवेषां,सास-जन-किया_गया-रुचिकर-वेषा,-
14,013,1,,कर्णीरथस्थां,कर्णी-रथ-स्था,-
14,013,1,,रघुवीरपत्नीम्,रघुवीर-पत्नी,-
14,013,1,,साकेतनार्योऽञ्जलिभिः,साकेत-नारियों_ने,-
14,013,1,,प्रासादवातायनदृश्यबन्धैः,-,-
14,013,1,,-,अञ्जलियों_से,-
