key,text
cantoList.SV-45[10].trRows[4].tdColumns[0].className,n1
cantoList.SV-45[10].trRows[4].tdColumns[0].data,"<a href=""javascript:show('कर्ता,')"">कर्ता,5</a>"
cantoList.SV-45[10].trRows[5].tdColumns[0].row,row6
cantoList.SV-45[10].trRows[5].tdColumns[0].className,n1
cantoList.SV-45[10].trRows[5].tdColumns[0].data,गण_से 
cantoList.SV-45[10].trRows[6].tdColumns[0].row,row7
cantoList.SV-45[10].trRows[6].tdColumns[0].className,n1
cantoList.SV-45[10].trRows[6].tdColumns[0].data,by the host
cantoList.SV-45[10].trRows[7].tdColumns[0].row,row8
cantoList.SV-45[10].trRows[7].tdColumns[0].className,n1
cantoList.SV-45[10].trRows[7].tdColumns[0].data,-
cantoList.SV-45[10].trRows[8].tdColumns[0].row,row9
cantoList.SV-45[10].trRows[8].tdColumns[0].className,n1
cantoList.SV-45[10].trRows[9].tdColumns[0].row,row12
cantoList.SV-45[10].trRows[9].tdColumns[0].className,n1
cantoList.SV-45[11].trRows[0].tdColumns[0].row,row1
cantoList.SV-45[11].trRows[0].tdColumns[0].className,n1
cantoList.SV-45[11].trRows[0].tdColumns[0].data,आयुधं
cantoList.SV-45[11].trRows[1].tdColumns[0].row,row2
cantoList.SV-45[11].trRows[1].tdColumns[0].className,n1
cantoList.SV-45[11].trRows[1].tdColumns[0].data,आयुधं 
cantoList.SV-45[11].trRows[2].tdColumns[0].row,row3
cantoList.SV-45[11].trRows[2].tdColumns[0].className,n1
cantoList.SV-45[11].trRows[2].tdColumns[0].data,आयुध{नपुं}{1;एक}/आयुध{नपुं}{2;एक} 
cantoList.SV-45[11].trRows[3].tdColumns[0].row,row4
cantoList.SV-45[11].trRows[3].tdColumns[0].className,n1
cantoList.SV-45[11].trRows[3].tdColumns[0].data,<a (click)=showDic('आयुध')>आयुध</a>{नपुं}{1;एक} 
cantoList.SV-45[11].trRows[4].tdColumns[0].row,row5
cantoList.SV-45[11].trRows[4].tdColumns[0].className,n1
cantoList.SV-45[11].trRows[4].tdColumns[0].data,"<a href=""javascript:show('कर्म,')"">कर्म,5</a>"
cantoList.SV-45[11].trRows[5].tdColumns[0].row,row6
cantoList.SV-45[11].trRows[5].tdColumns[0].className,n1
cantoList.SV-45[11].trRows[5].tdColumns[0].data,हथियार_को
cantoList.SV-45[11].trRows[6].tdColumns[0].row,row7
cantoList.SV-45[11].trRows[6].tdColumns[0].className,n1
cantoList.SV-45[11].trRows[6].tdColumns[0].data,weapons
cantoList.SV-45[11].trRows[7].tdColumns[0].row,row8
cantoList.SV-45[11].trRows[7].tdColumns[0].className,n1
cantoList.SV-45[11].trRows[7].tdColumns[0].data,-
cantoList.SV-45[11].trRows[8].tdColumns[0].row,row9
cantoList.SV-45[11].trRows[8].tdColumns[0].className,n1
cantoList.SV-45[11].trRows[9].tdColumns[0].row,row12
cantoList.SV-45[11].trRows[9].tdColumns[0].className,n1
cantoList.SV-45[12].trRows[0].tdColumns[0].row,row1
cantoList.SV-45[12].trRows[0].tdColumns[0].className,n1
cantoList.SV-45[12].trRows[0].tdColumns[0].data,निशातं
cantoList.SV-45[12].trRows[0].tdColumns[0].tooltipText,'शो तनूकरणे'' इति धातोः क्तः । ‘शाच्छोरन्यतरस्याम्’ (7।4।41) इतीत्वविकल्पात् पक्षे आत्वम् ।
cantoList.SV-45[12].trRows[1].tdColumns[0].row,row2
cantoList.SV-45[12].trRows[1].tdColumns[0].className,n1
cantoList.SV-45[12].trRows[1].tdColumns[0].data,निशातं 
cantoList.SV-45[12].trRows[2].tdColumns[0].row,row3
cantoList.SV-45[12].trRows[2].tdColumns[0].className,n1
cantoList.SV-45[12].trRows[2].tdColumns[0].data,निशात{पुं}{2;एक}/निशात{नपुं}{1;एक}/निशात{नपुं}{2;एक} 
cantoList.SV-45[12].trRows[3].tdColumns[0].row,row4
cantoList.SV-45[12].trRows[3].tdColumns[0].className,n1
cantoList.SV-45[12].trRows[3].tdColumns[0].data,<a (click)=showDic('नि')>नि</a>_<a (click)=showDic('शो1')>शो1</a>{कृत्_प्रत्ययः:क्त;शो;दिवादिः;नपुं}{1;एक}
cantoList.SV-45[12].trRows[4].tdColumns[0].row,row5
cantoList.SV-45[12].trRows[4].tdColumns[0].className,n1
cantoList.SV-45[12].trRows[4].tdColumns[0].data,"<a href=""javascript:show('विशेषणम्,')"">विशेषणम्,3</a>"
cantoList.SV-45[12].trRows[5].tdColumns[0].row,row6
cantoList.SV-45[12].trRows[5].tdColumns[0].className,n1
cantoList.SV-45[12].trRows[5].tdColumns[0].data,तेज
cantoList.SV-45[12].trRows[6].tdColumns[0].row,row7
cantoList.SV-45[12].trRows[6].tdColumns[0].className,n1
cantoList.SV-45[12].trRows[6].tdColumns[0].data,sharp
cantoList.SV-45[12].trRows[7].tdColumns[0].row,row8
cantoList.SV-45[12].trRows[7].tdColumns[0].className,n1
cantoList.SV-45[12].trRows[7].tdColumns[0].data,-
cantoList.SV-45[12].trRows[8].tdColumns[0].row,row9
cantoList.SV-45[12].trRows[8].tdColumns[0].className,n1
cantoList.SV-45[13].trRows[0].tdColumns[0].row,row1
cantoList.SV-45[13].trRows[0].tdColumns[0].className,v
cantoList.SV-45[13].trRows[0].tdColumns[0].data,(चक्रे)
cantoList.SV-45[13].trRows[1].tdColumns[0].row,row2
cantoList.SV-45[13].trRows[1].tdColumns[0].className,v
cantoList.SV-45[13].trRows[1].tdColumns[0].data,चक्रे
cantoList.SV-45[13].trRows[2].tdColumns[0].row,row3
cantoList.SV-45[13].trRows[2].tdColumns[0].className,v
cantoList.SV-45[13].trRows[2].tdColumns[0].data,चक्र{पुं}{7;एक}/चक्र{नपुं}{1;द्वि}/चक्र{नपुं}{2;द्वि}/चक्र{नपुं}{7;एक}/कृ2{कर्तरि;लिट्;उ;एक;आत्मनेपदी;कृञ्;स्वादिः}/कृ2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;कृञ्;स्वादिः}/कृ3{कर्तरि;लिट्;उ;एक;आत्मनेपदी;डुकृञ्;तनादिः}/कृ3{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;डुकृञ्;तनादिः}/कॄ2{कर्तरि;लिट्;उ;एक;आत्मनेपदी;कॄञ्;क्र्यादिः}/कॄ2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;कॄञ्;क्र्यादिः} 
cantoList.SV-45[13].trRows[3].tdColumns[0].row,row4
cantoList.SV-45[13].trRows[3].tdColumns[0].className,v
cantoList.SV-45[13].trRows[3].tdColumns[0].data,<a (click)=showDic('कृ3')>कृ3</a>{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;डुकृञ्;तनादिः}
cantoList.SV-45[13].trRows[4].tdColumns[0].row,row5
cantoList.SV-45[13].trRows[4].tdColumns[0].className,v
cantoList.SV-45[13].trRows[4].tdColumns[0].data,"<a href=""javascript:show('')"">0</a>"
cantoList.SV-45[13].trRows[5].tdColumns[0].row,row6
cantoList.SV-45[13].trRows[5].tdColumns[0].className,v
cantoList.SV-45[13].trRows[5].tdColumns[0].data,कर_लिया
cantoList.SV-45[13].trRows[6].tdColumns[0].row,row7
cantoList.SV-45[13].trRows[6].tdColumns[0].className,v
cantoList.SV-45[13].trRows[6].tdColumns[0].data,were made
cantoList.SV-45[13].trRows[7].tdColumns[0].row,row8
cantoList.SV-45[13].trRows[7].tdColumns[0].className,v
cantoList.SV-45[13].trRows[7].tdColumns[0].data,-
cantoList.SV-45[13].trRows[8].tdColumns[0].row,row9
cantoList.SV-45[13].trRows[8].tdColumns[0].className,v
cantoList.SV-45[13].trRows[8].tdColumns[0].data,कर्मणि
cantoList.SV-45[13].trRows[9].tdColumns[0].row,row12
cantoList.SV-45[13].trRows[9].tdColumns[0].className,v
cantoList.SV-45[14].trRows[0].tdColumns[0].row,row1
cantoList.SV-45[14].trRows[0].tdColumns[0].className,n6
cantoList.SV-45[14].trRows[0].tdColumns[0].data,(नाकिनां)
cantoList.SV-45[14].trRows[1].tdColumns[0].row,row2
cantoList.SV-45[14].trRows[1].tdColumns[0].className,n6
cantoList.SV-45[14].trRows[1].tdColumns[0].data,नाकिनां
cantoList.SV-45[14].trRows[2].tdColumns[0].row,row3
cantoList.SV-45[14].trRows[2].tdColumns[0].className,n6
cantoList.SV-45[14].trRows[2].tdColumns[0].data,नाकिन्{पुं}{6;बहु}
cantoList.SV-45[14].trRows[3].tdColumns[0].row,row4
cantoList.SV-45[14].trRows[3].tdColumns[0].className,n6
cantoList.SV-45[14].trRows[3].tdColumns[0].data,<a (click)=showDic('नाकिन्')>नाकिन्</a>{पुं}{6;बहु} 
cantoList.SV-45[14].trRows[4].tdColumns[0].row,row5
cantoList.SV-45[14].trRows[4].tdColumns[0].className,n6
cantoList.SV-45[14].trRows[4].tdColumns[0].data,"<a href=""javascript:show('षष्ठीसम्बन्धः,')"">षष्ठीसम्बन्धः,2</a>"
cantoList.SV-45[14].trRows[5].tdColumns[0].row,row6
cantoList.SV-45[14].trRows[5].tdColumns[0].className,n6
cantoList.SV-45[14].trRows[5].tdColumns[0].data,देवों_के 
cantoList.SV-45[14].trRows[6].tdColumns[0].row,row7
cantoList.SV-45[14].trRows[6].tdColumns[0].className,n6
cantoList.SV-45[14].trRows[6].tdColumns[0].data,of the gods
cantoList.SV-45[14].trRows[7].tdColumns[0].row,row8
cantoList.SV-45[14].trRows[7].tdColumns[0].className,n6
cantoList.SV-45[14].trRows[7].tdColumns[0].data,-
cantoList.SV-45[14].trRows[8].tdColumns[0].row,row9
cantoList.SV-45[14].trRows[8].tdColumns[0].className,n6
cantoList.SV-45[14].trRows[9].tdColumns[0].row,row12
cantoList.SV-45[14].trRows[9].tdColumns[0].className,n6
cantoList.SV-45[15].trRows[0].tdColumns[0].row,row1
cantoList.SV-45[15].trRows[0].tdColumns[0].className,n3
cantoList.SV-45[15].trRows[0].tdColumns[0].data,(गणैः)
cantoList.SV-45[15].trRows[1].tdColumns[0].row,row2
cantoList.SV-45[15].trRows[1].tdColumns[0].className,n3
cantoList.SV-45[15].trRows[1].tdColumns[0].data,गणैः
cantoList.SV-45[15].trRows[2].tdColumns[0].row,row3
cantoList.SV-45[15].trRows[2].tdColumns[0].className,n3
cantoList.SV-45[15].trRows[2].tdColumns[0].data,गण{पुं}{3;बहु}
cantoList.SV-45[15].trRows[3].tdColumns[0].row,row4
cantoList.SV-45[15].trRows[3].tdColumns[0].className,n3
cantoList.SV-45[15].trRows[3].tdColumns[0].data,<a (click)=showDic('गण')>गण</a>{पुं}{3;बहु} 
cantoList.SV-45[15].trRows[4].tdColumns[0].row,row5
cantoList.SV-45[15].trRows[4].tdColumns[0].className,n3
cantoList.SV-45[15].trRows[4].tdColumns[0].data,"<a href=""javascript:show('कर्ता,')"">कर्ता,5</a>"
cantoList.SV-45[15].trRows[5].tdColumns[0].row,row6
cantoList.SV-45[15].trRows[5].tdColumns[0].className,n3
cantoList.SV-45[15].trRows[5].tdColumns[0].data,गणों_से 
cantoList.SV-45[15].trRows[6].tdColumns[0].row,row7
cantoList.SV-45[15].trRows[6].tdColumns[0].className,n3
cantoList.SV-45[15].trRows[6].tdColumns[0].data,by the hosts
cantoList.SV-45[15].trRows[7].tdColumns[0].row,row8
cantoList.SV-45[15].trRows[7].tdColumns[0].className,n3
cantoList.SV-45[15].trRows[7].tdColumns[0].data,-
cantoList.SV-45[15].trRows[8].tdColumns[0].row,row9
cantoList.SV-45[15].trRows[8].tdColumns[0].className,n3
cantoList.SV-45[15].trRows[9].tdColumns[0].row,row12
cantoList.SV-45[15].trRows[9].tdColumns[0].className,n3
cantoList.SV-45[16].trRows[0].tdColumns[0].row,row1
cantoList.SV-45[16].trRows[0].tdColumns[0].className,n1
cantoList.SV-45[16].trRows[0].tdColumns[0].data,बलानि
cantoList.SV-45[16].trRows[1].tdColumns[0].row,row2
cantoList.SV-45[16].trRows[1].tdColumns[0].className,n1
cantoList.SV-45[16].trRows[1].tdColumns[0].data,बलानि 
cantoList.SV-45[16].trRows[2].tdColumns[0].row,row3
cantoList.SV-45[16].trRows[2].tdColumns[0].className,n1
cantoList.SV-45[16].trRows[2].tdColumns[0].data,बल{नपुं}{1;बहु}/बल{नपुं}{2;बहु} 
cantoList.SV-45[16].trRows[3].tdColumns[0].row,row4
cantoList.SV-45[16].trRows[3].tdColumns[0].className,n1
cantoList.SV-45[16].trRows[3].tdColumns[0].data,<a (click)=showDic('बल')>बल</a>{नपुं}{1;बहु} 
cantoList.SV-45[16].trRows[4].tdColumns[0].row,row5
cantoList.SV-45[16].trRows[4].tdColumns[0].className,n1
cantoList.SV-45[16].trRows[4].tdColumns[0].data,"<a href=""javascript:show('कर्म,')"">कर्म,5</a>"
cantoList.SV-45[16].trRows[5].tdColumns[0].row,row6
cantoList.SV-45[16].trRows[5].tdColumns[0].className,n1
cantoList.SV-45[16].trRows[5].tdColumns[0].data,सेना_को
cantoList.SV-45[16].trRows[6].tdColumns[0].row,row7
cantoList.SV-45[16].trRows[6].tdColumns[0].className,n1
cantoList.SV-45[16].trRows[6].tdColumns[0].data,armies
cantoList.SV-45[16].trRows[7].tdColumns[0].row,row8
cantoList.SV-45[16].trRows[7].tdColumns[0].className,n1
cantoList.SV-45[16].trRows[7].tdColumns[0].data,-
cantoList.SV-45[16].trRows[8].tdColumns[0].row,row9
cantoList.SV-45[16].trRows[8].tdColumns[0].className,n1
cantoList.SV-45[16].trRows[9].tdColumns[0].row,row12
cantoList.SV-45[16].trRows[9].tdColumns[0].className,n1
cantoList.SV-45[17].trRows[0].tdColumns[0].row,row1
cantoList.SV-45[17].trRows[0].tdColumns[0].className,n1
cantoList.SV-45[17].trRows[0].tdColumns[0].data,शूराणि
cantoList.SV-45[17].trRows[1].tdColumns[0].row,row2
cantoList.SV-45[17].trRows[1].tdColumns[0].className,n1
cantoList.SV-45[17].trRows[1].tdColumns[0].data,शूराणि 
cantoList.SV-45[17].trRows[2].tdColumns[0].row,row3
cantoList.SV-45[17].trRows[2].tdColumns[0].className,n1
cantoList.SV-45[17].trRows[2].tdColumns[0].data,शूर{नपुं}{1;बहु}/शूर{नपुं}{2;बहु} 
cantoList.SV-45[17].trRows[3].tdColumns[0].row,row4
cantoList.SV-45[17].trRows[3].tdColumns[0].className,n1
cantoList.SV-45[17].trRows[3].tdColumns[0].data,<a (click)=showDic('शूर')>शूर</a>{नपुं}{1;बहु} 
cantoList.SV-45[17].trRows[4].tdColumns[0].row,row5
cantoList.SV-45[17].trRows[4].tdColumns[0].className,n1
cantoList.SV-45[17].trRows[4].tdColumns[0].data,"<a href=""javascript:show('विशेषणम्,')"">विशेषणम्,3</a>"
cantoList.SV-45[17].trRows[5].tdColumns[0].row,row6
cantoList.SV-45[17].trRows[5].tdColumns[0].className,n1
cantoList.SV-45[17].trRows[5].tdColumns[0].data,शूर
cantoList.SV-45[17].trRows[6].tdColumns[0].row,row7
cantoList.SV-45[17].trRows[6].tdColumns[0].className,n1
cantoList.SV-45[17].trRows[6].tdColumns[0].data,valorous
cantoList.SV-45[17].trRows[7].tdColumns[0].row,row8
cantoList.SV-45[17].trRows[7].tdColumns[0].className,n1
cantoList.SV-45[17].trRows[7].tdColumns[0].data,-
cantoList.SV-45[17].trRows[8].tdColumns[0].row,row9
cantoList.SV-45[17].trRows[8].tdColumns[0].className,n1
cantoList.SV-45[17].trRows[9].tdColumns[0].row,row12
cantoList.SV-45[17].trRows[9].tdColumns[0].className,n1
cantoList.SV-45[18].trRows[0].tdColumns[0].row,row1
cantoList.SV-45[18].trRows[0].tdColumns[0].className,v
cantoList.SV-45[18].trRows[0].tdColumns[0].data,(चक्रिरे)
cantoList.SV-45[18].trRows[1].tdColumns[0].row,row2
cantoList.SV-45[18].trRows[1].tdColumns[0].className,v
cantoList.SV-45[18].trRows[1].tdColumns[0].data,चक्रिरे 
cantoList.SV-45[18].trRows[2].tdColumns[0].row,row3
cantoList.SV-45[18].trRows[2].tdColumns[0].className,v
cantoList.SV-45[18].trRows[2].tdColumns[0].data,कृ2{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;कृञ्;स्वादिः}/कृ3{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;डुकृञ्;तनादिः}/कॄ2{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;कॄञ्;क्र्यादिः} 
cantoList.SV-45[18].trRows[3].tdColumns[0].row,row4
cantoList.SV-45[18].trRows[3].tdColumns[0].className,v
cantoList.SV-45[18].trRows[3].tdColumns[0].data,<a (click)=showDic('कृ3')>कृ3</a>{कर्मणि;लिट्;प्र;बहु;आत्मनेपदी;डुकृञ्;तनादिः}
cantoList.SV-45[18].trRows[4].tdColumns[0].row,row5
cantoList.SV-45[18].trRows[4].tdColumns[0].className,v
cantoList.SV-45[18].trRows[4].tdColumns[0].data,"<a href=""javascript:show('')"">0</a>"
cantoList.SV-45[18].trRows[5].tdColumns[0].row,row6
cantoList.SV-45[18].trRows[5].tdColumns[0].className,v
cantoList.SV-45[18].trRows[5].tdColumns[0].data,बना_लिया
cantoList.SV-45[18].trRows[6].tdColumns[0].row,row7
cantoList.SV-45[18].trRows[6].tdColumns[0].className,v
cantoList.SV-45[18].trRows[6].tdColumns[0].data,were made
cantoList.SV-45[18].trRows[7].tdColumns[0].row,row8
cantoList.SV-45[18].trRows[7].tdColumns[0].className,v
cantoList.SV-45[18].trRows[7].tdColumns[0].data,-
cantoList.SV-45[18].trRows[8].tdColumns[0].row,row9
cantoList.SV-45[18].trRows[8].tdColumns[0].className,v
cantoList.SV-45[18].trRows[8].tdColumns[0].data,कर्मणि
cantoList.SV-45[18].trRows[9].tdColumns[0].row,row12
cantoList.SV-45[18].trRows[9].tdColumns[0].className,v
cantoList.SV-45[19].trRows[0].tdColumns[0].row,row1
cantoList.SV-45[19].trRows[0].tdColumns[0].className,n6
cantoList.SV-45[19].trRows[0].tdColumns[0].data,(नाकिनां)
cantoList.SV-45[19].trRows[1].tdColumns[0].row,row2
cantoList.SV-45[19].trRows[1].tdColumns[0].className,n6
cantoList.SV-45[19].trRows[1].tdColumns[0].data,नाकिनां
cantoList.SV-45[19].trRows[2].tdColumns[0].row,row3
cantoList.SV-45[19].trRows[2].tdColumns[0].className,n6
cantoList.SV-45[19].trRows[2].tdColumns[0].data,नाकिन्{पुं}{6;बहु}
cantoList.SV-45[19].trRows[3].tdColumns[0].row,row4
cantoList.SV-45[19].trRows[3].tdColumns[0].className,n6
cantoList.SV-45[19].trRows[3].tdColumns[0].data,<a (click)=showDic('नाकिन्')>नाकिन्</a>{पुं}{6;बहु} 
cantoList.SV-45[19].trRows[4].tdColumns[0].row,row5
cantoList.SV-45[19].trRows[4].tdColumns[0].className,n6
cantoList.SV-45[19].trRows[4].tdColumns[0].data,"<a href=""javascript:show('षष्ठीसम्बन्धः,')"">षष्ठीसम्बन्धः,2</a>"
cantoList.SV-45[19].trRows[5].tdColumns[0].row,row6
cantoList.SV-45[19].trRows[5].tdColumns[0].className,n6
cantoList.SV-45[19].trRows[5].tdColumns[0].data,देवों_के 
cantoList.SV-45[19].trRows[6].tdColumns[0].row,row7
cantoList.SV-45[19].trRows[6].tdColumns[0].className,n6
cantoList.SV-45[19].trRows[6].tdColumns[0].data,of the gods
cantoList.SV-45[19].trRows[7].tdColumns[0].row,row8
cantoList.SV-45[19].trRows[7].tdColumns[0].className,n6
cantoList.SV-45[19].trRows[7].tdColumns[0].data,-
cantoList.SV-45[19].trRows[8].tdColumns[0].row,row9
cantoList.SV-45[19].trRows[8].tdColumns[0].className,n6
cantoList.SV-45[19].trRows[9].tdColumns[0].row,row12
cantoList.SV-45[19].trRows[9].tdColumns[0].className,n6
cantoList.SV-45[20].trRows[0].tdColumns[0].row,row1
cantoList.SV-45[20].trRows[0].tdColumns[0].className,n3
cantoList.SV-45[20].trRows[0].tdColumns[0].data,(गणैः)
cantoList.SV-45[20].trRows[1].tdColumns[0].row,row2
cantoList.SV-45[20].trRows[1].tdColumns[0].className,n3
cantoList.SV-45[20].trRows[1].tdColumns[0].data,गणैः
cantoList.SV-45[20].trRows[2].tdColumns[0].row,row3
cantoList.SV-45[20].trRows[2].tdColumns[0].className,n3
cantoList.SV-45[20].trRows[2].tdColumns[0].data,गण{पुं}{3;बहु}
cantoList.SV-45[20].trRows[3].tdColumns[0].row,row4
cantoList.SV-45[20].trRows[3].tdColumns[0].className,n3
